no,pro_id,disciplines,funder,title
537,364879df-76eb-412f-8cc4-e617e343c228,['0204'],Flemish Government,Crosslinked PVDF as a platform material for membrane separations in extreme conditions
538,19b83ba3-263f-431b-ae34-c7657bb72d61,['0603'],Flemish Government,The phenomenological problem of matter 
539,8750b342-9047-4c27-8337-05aa2fbdebeb,['0106'],Flemish Government,Development and validation of a bona fide iPSC derived human neuronal infection model to evaluate antivirals targeted against neurotropic viral infections 
540,fb5ea6cd-195d-4020-b3fb-2d2b0e18f162,"['0301', '0304', '0306', '0106']",not specific,The role of the actin cytoskeleton in the regulation of the Hippo pathway
541,370f7732-2ece-4ae4-9cf9-ef0a2ef2072d,['0103'],Research Foundation Flanders,A high performance tensor network library for classical and quantum many body physics
542,2dcdd423-5505-472f-a3f4-bc469dc97d74,"['0502', '0401']",Research Foundation Flanders,The Role of Agricultural Trade and Trade Policy in Climate Change Mitigation and Adaptation
543,7ec3356e-fe14-45d9-b456-9d56af85bd3c,['0503'],not specific,Enacting the potential of digital personalized learning
544,1a7019e1-4eb6-498f-b615-98b9fa4e080e,"['0202', '0203']",Flemish Government,Novel Design Paradigms for Beyond CMOS Devices Modeling and Benchmarking of Spin based Technologies
545,be2eeece-e370-4f0d-aa5d-16eb7e83fc85,"['0301', '0303', '0304', '0306', '0399']",Research Foundation Flanders,Physical activity in patients with respiratory disease and lung transplantation 
546,f4adb4c0-288d-4bd2-9b01-f99e0d29d03c,"['0106', '0401']",not specific,Catching rhizobia to introduce high protein containing soybean for sustainable agriculture in Flanders SOY in Flanders
547,3c1fb575-4098-4f49-ae6a-d923fa9fc2ec,['0106'],Flemish Government,Bead enabled capturing and fluorescent labeling to quantify direct respiratory virus microbiota interactions 
548,1b730ee6-f18b-429c-8ef6-c21a8a9a96a3,['0502'],European Commission,Demonstrating lower polluting solutions for sustainable airports across Europe TULIPS 
549,10a1fa37-8a30-4777-83ac-feeb2eb3f1ef,"['0101', '0401']",Flemish Government,Agrifood Industry 
550,4af99560-17c4-4c20-9b3f-fa8e58cae8eb,"['0106', '0305']",Flemish Government,New and innovative antimicrobial solutions against microbial biofilms and fungal infections with applications in the medical and agrochemical domain
551,e3d42770-d6a9-41b9-b17a-165ed663f5c3,['0501'],not specific, Agile careers for every talent
552,dc789cdb-4500-4a59-a5a3-fb5e5a381f87,['0502'],Flemish Government, Work to work transitions Mobility from an institutional perspective bottlenecks barriers and opportunities of career instruments
553,f49ef056-3b8f-4b70-8d61-f60b8940c3eb,['0502'],not specific, Careers in Modern Sociotechnical Organizations Phase 
554,402cfb62-70dd-4258-87ef-f18a08619d83,['0502'],not specific, Scope Your Textile Skills
555,0531bed3-2c8f-45bc-bd01-d9e75cc57935,"['0502', '0503']",not specific, Corporate Sustainable Intrapreneurship 
556,4dfcab48-5440-4634-b362-22368817e4ea,['0502'],Research Foundation Flanders,Sustainable careers for project based an dual earner workers a stakeholders perspective
557,272e36d1-14c8-45d9-938d-b8b7ceaaf0d4,"['0301', '0304']",Research Foundation Flanders,Novel anatomical and functional biomarkers of lung disease and therapeutic effects in preclinical rodent models
558,9211651e-5518-46b5-bb3c-9a1cdc379d11,"['0201', '0604']",Flemish Government,Early Stage Design Support using Machine Learning and Building Information Modelling
559,e61f98e9-8ac3-4bf7-84b1-cb41adf9fc61,['0505'],not specific,The Role of the Court of Justice in EU Labour Law A case study on the transfer of undertaking directive
560,3e33f917-8333-465e-9003-9070a96a6739,['0306'],Research Foundation Flanders,Lipid peroxidation as a target to find innovative therapy for arterial media calcification pre clinical evaluation of novel membranous radical trapping molecules to halt this lethal disorder
561,57ba536d-8aac-4458-870e-75b89f93fb21,"['0103', '0206', '0306']",not specific,Award Robert Oppenheimer 
562,928a6ffc-40d2-4341-9ce6-b5e7cb8c211c,['0302'],Research Foundation Flanders,Targeted tolerance in multiple sclerosis development of transgenic T cell receptor engineered regulatory T cells recognizing myelin derived antigens 
563,b4c8a740-8527-4e1a-9bf8-d00383227038,['0602'],Flemish Government,Women and the Short Story A Textual Comparative and Contextual Analysis of the Contribution of Women Writers to the Modern Short Story in English 
564,ca9b1a8f-d9f6-4d4f-9303-dbb5a5c7a73e,['0504'],Flemish Government,Ethnic minority mobilization and nationalism in Central Europe
565,8eeb8c1a-12c1-4328-a648-8241de2c4ea1,"['0401', '0299', '0201']",Flemish Government,Yellow for Geel paved farm becomes productive land
566,a557f6dc-d184-438e-aab9-d2372f332ca7,"['0301', '0306']",Flemish Government,Protective potential of obesity against critical illness induced muscle wasting
567,229c309e-0f17-421a-ad26-6f2d20e7a17b,['0103'],Flemish Government,State of the art spectroscopy of un physical gauge degrees of freedom using numerical experiments
568,d627b5ba-ddca-4bbf-bb51-cf4b9c108be7,['0106'],Flemish Government,Crazy root disease determining the molecular mechanisms that underlie the interaction between tomato roots and rhizogenic agrobacteria
569,c23c4841-7738-479e-83ee-e07f841d7133,['0205'],Research Foundation Flanders,Design of Application specific Hash Functions
570,137ec808-ca58-48b8-98cd-941022806ad9,"['0301', '0106']",not specific,Somatic mosaicism in multiple sclerosis Detection and insights into disease
571,d18a6988-618e-4e97-81ab-9205059e73ea,"['0106', '0107']",Research Foundation Flanders,Effects of evolution on metacommunity structure an experimental study on bacterioplankton
572,e1c2df7f-290f-44b8-bcfe-e3bd979d4839,"['0501', '0301']",not specific,Variability in multistable apparent motion perception
573,97da42ee-59f9-47aa-a85b-0d5d1802233a,['0303'],not specific,PRICOV study dissemination of the results on equity aspects of quality care and patient safety
574,4f3d05e6-ec58-4841-b3c9-87252b503d00,['0103'],Flemish Government,Quantum solid state physics using scanning probe microscopes
575,0fc4c43c-27e5-4092-aa07-97ba0ecfebcf,['0201'],Research Foundation Flanders,Quantification of real time kinetics of bitumenmicrostructure
576,2a7261ca-6630-45a4-9d11-162218403613,['0101'],Research Foundation Flanders,Operadic approaches to deforming higher categories and prestacks
577,dda23022-65e5-49c8-b944-41de172f9e0b,['0102'],Flemish Government,Research Programme Artificial Intelligence 
578,b0c52f2e-f635-47d7-b7c6-2007ba1b7492,"['0106', '0301', '0306']",Flemish Government,Genetic and biochemical analysis of neural circuit formation 
579,68ab1e5e-9df2-424c-aa7b-94c1ff634eab,"['0301', '0306']",Flemish Government,Biological characterisation of new molecular forms of chemotactic cytokines role in inflammation and cancer 
580,a2d8df33-221d-4826-81eb-bc5eba0c51f8,['0301'],Flemish Government,Disturbed energy metabolism in critical illness role in organ failure and mortality underlying mechanisms and therapeutic perspectives 
581,3c924809-5aad-4c24-8105-7d5bdc24c21e,"['0401', '0106']",Flemish Government,Ecology of foodborne pathogens
582,63870ffb-4c0d-4432-a6d4-1ff24a0d4922,['0501'],Flemish Government,The role of experience and its statistics for cognitive representations in the brain 
583,784f50dc-4e79-4fc0-b1a8-33615a711bf6,"['0604', '0601']",Flemish Government,Producing and marketing Antwerp and Brussels tapestries Toward a new macro understanding of Flemish tapestry 
584,1aadf7c1-3d3e-45d7-80a5-84032c85b481,['0602'],Flemish Government,The interaction between information structure syntax and semantics a comparative linguistic and interdisciplinary analysis 
585,2495c833-659a-408c-aa9a-78e49be57244,"['0603', '0601']",Flemish Government,Scrolls before the SectRe charting the Jewish Groups behind the Dead Sea Scrolls 
586,148463a7-5a9b-472e-b69c-a53f1442b412,['0301'],Flemish Government,New Concepts for the Prevention and Treatment of Malaria Pathology 
587,c6053a19-2dbb-4932-bf41-cd4b5e6821ad,['0603'],Flemish Government,Augustine and the Golden Age of Catholic Biblical Scholarship in Louvain 
588,9ad10eb8-1902-4a85-b87e-5b822fd85e29,"['0302', '0304']",Flemish Government,The dynamic musculoskeletal profile an integrated framework for a safer and healthier exercising 
589,17df295a-5f38-4c7d-ae2f-699ce7ac2324,['0104'],Flemish Government,Plasmonics based Energy Harvesting for Catalysis PLASMHACAT 
590,b6a3191c-10f8-406a-91e7-bd26bc5317bf,['0103'],Flemish Government,Physical principles and predictions of a string theory based cosmology 
591,ad4d88a4-7a57-4440-9023-4510d6f7db50,"['0504', '0507']",Flemish Government,Implications of the shifting gender balance in education for family formation and family dissolution in Europe
592,5171403c-77d7-45df-81b9-ee0bfb1a83b7,"['0202', '0301']",Flemish Government,Interconnections between visual experience information processing and the brain
593,a0cff952-6f2e-49a4-8be8-bf961f35bd88,"['0301', '0306', '0304', '0206']",Research Foundation Flanders,Biomechanics of brain contusions an injury criterion for developing safer headgear 
594,d5d646c2-f79f-4461-81ec-f1b9f12c5770,"['0106', '0301']",Research Foundation Flanders,Functional analysis of the RNA helicase DHX in T cell acutelymphoblastic leukemia
595,e05014cd-7515-46c0-831f-13e2d41bf4d3,"['0202', '0203']",Flemish Government,Modeling of Graphene for Interconnect Applications
596,5dbbe00f-0606-409d-b17f-62263e8e57e6,['0106'],Flemish Government,Motion and Orientation Selectivity in the Mouse Superior Colliculus
597,25ff2357-7e6b-4864-a014-22d3d8e083b8,['0508'],not specific,Always connected The context and consequences of mobile and social media use among preadolescents
598,5bb3575b-129d-4167-b987-9d86fbdff590,['0508'],Flemish Government,Differential Information Seeking and Processing
599,740705a8-2f35-4aef-b302-5b377d31a4de,['0502'],Flemish Government,Multinational Corporations in Unsettled Times
600,eea867d5-a421-4d16-a397-3c839913d24d,"['0203', '0599']",Flemish Government,Analysis and control of uncertain and parameter varying linear systems advances with a view to mechatronic applications 
601,43bc4293-0214-49a0-9828-5b58e03c629f,"['0203', '0299']",Flemish Government,Intensified reactor and separator systems based on external energy fields
602,6108cf44-41bc-40de-886d-2dce77ca5432,['0107'],European Commission,Partnership for the Assessment of Risks from Chemicals PARC 
603,a6cfc7cf-38e6-4688-bc0b-2e56cedb8e3b,"['0202', '0203']",not specific,The E Wall Concept Modular Antenna Systems for Indoor G NR Applications
604,8c71ed4f-12ac-45e7-b4e1-4349fed3f88a,"['0603', '0602']",Flemish Government,Research of major lacunas in our knowledge of the early modern rhetorical tradition
605,b943dc74-23a7-410d-847b-921e917db3b1,['0502'],Flemish Government,Finance and faith in the Western legal tradition
606,cee67dfb-3dde-45db-8139-f84665f9bdf5,"['0302', '0306', '0106']",Flemish Government,Investigating the complexity of the human immune system using a high resolution immunophenotyping platform 
607,54110972-1b34-4bfe-9fde-3cdbf043a15b,"['0106', '0306']",Research Foundation Flanders,Culture free approaches including whole genome sequencing in support of diagnostic and transmission studies on Mycobacterium leprae 
608,8c1da266-5e78-40de-b7aa-31a8c86cdf5f,['0599'],European Commission,RESEARCH AND INNOVATION AGENDA WITH AND FOR SOCIETY Leveraging digital innovation for a greener and healthier Europe
609,07a218af-2f4a-4d0b-8fbb-525052e42757,['0102'],Flemish Government,Analysis and transformation of programs 
610,2be428b8-3a8b-4078-a2e2-feba0b64f029,"['0301', '0306', '0106']",Research Foundation Flanders,Mechanisms of ferroptosis mediated immunoregulation
611,461dbdfb-00df-4902-9193-87b831700066,"['0206', '0301']",Research Foundation Flanders,Understanding human linkeropathies study of the phenotypic and molecular consequences of defective biosynthesis of the glycosaminoglycan tetrasaccharide linker region 
612,2544cd28-6a6d-4e78-9e53-345d79919d51,['0107'],Research Foundation Flanders,EMBRC 
613,1fcb6cd0-ae26-43d9-8bca-d46c44011b38,['0203'],not specific,Microstructural Analysis and Mechanical Behaviour of Bamboo Fibres and Bamboo Fibre Composites
614,ebb805e5-17da-4ea9-93aa-c2df2b9562a6,['0504'],Flemish Government,BOF Sabbatical Ive Marx 
615,e274002f-d1ad-4f12-8c7b-d0e030de03e5,['0504'],Federal Government,Basic Income in Belgium stress testing basic income in the digital era BABEL 
616,e8355c08-e03d-40a0-a8ef-dedfacfc31f1,"['0502', '0504']",Research Foundation Flanders,A job offer you shouldn t refuse towards a better understanding of financial work incentives and welfare to work transitions
617,2cca499c-11e8-4cc8-847c-b4f824e5d2f5,['0501'],not specific,The role of mentalizing in the development of children and adolescents at risk for psychopathology
618,7d9c00f8-4f44-412a-8a6a-92f67ba2426d,['0501'],not specific,Too puzzled to progress Identity formation as a key developmental process and a central issue within personality pathology in community and clinical samples
619,1bc009c2-5656-4ef1-aa6b-64a852cc6329,['0201'],not specific,Diagnosis assessment and durable restoration of protruding concrete balconies 
620,81139d0c-a30f-4140-afa5-d8628023c405,"['0104', '0205']",not specific,Curing and nanostructure development in epoxy block copolymer blends
621,4ca023af-f4d6-4f34-bff4-f4a9446b1dd9,"['0302', '0305', '0206', '0306']",Research Foundation Flanders,A zebrafish platform for genetic and chemical screening to improve diagnosis risk estimation and treatment of cardiovascular manifestations in Marfan syndrome 
622,32afa7dd-39bd-42ac-8d93-393b4a7ba7f3,['0305'],Flemish Government,Universal antibody scaffolds with drug like features for straightforward mini domain grafting
623,ec0b865e-48ba-4654-aa93-3cd9da6237ba,['0106'],Research Foundation Flanders,Functional structural analysis of Casein Kinase and SOG in response to Al induced DNA damage and phosphate starvation
624,25e8c739-9e2f-49e0-bb16-0e91a96dad8b,['0106'],Research Foundation Flanders,Identification and characterization of novel key regulators of developmentally controlled programmed cell death in plants
625,3694b8c4-9966-4e41-a183-8e9260099cf4,['0106'],Research Foundation Flanders,Mapping the evolutionary role of the ERF transcriptional activator in the process of wound induced regeneration
626,3a3da3f2-57f1-40b9-bd63-a7861d280df8,['0202'],Flemish Government,Towards Reliable Land Cover Change Detection from Multi Sensor Data REALISE 
627,fb616c61-78f0-4676-aa1f-cd90ebbbaf25,"['0303', '0302']",Flemish Government,Gerodent PLUS primary oral care for home dwelling elderly
628,48ea3b2b-ea02-4651-8565-407a30858e75,"['0105', '0201']",Research Foundation Flanders,Mechanisms of rockmass instability in co mining of deep mineral and geothermal energy considering spatio temporal distribution of stress and temperature
629,7dfa5ccb-c025-4825-8a90-0b7ff8f527bb,['0101'],Research Foundation Flanders,Recursion reflection and second order arithmetic
630,aa69dea9-a9f0-4fa6-b484-eaaaf7b8e444,"['0208', '0201', '0101']",Flemish Government,Trafficmodels and general relativity
631,9eba6c19-2e1e-45f7-991b-a4d9d9df61f3,"['0106', '0107']",Flemish Government,Forecasting dune development and its functioning as a nature based solutions for coastal protection
632,7871ea52-7ca7-4e91-9f1b-c6ca53036e52,"['0501', '0602']",Research Foundation Flanders,Readers as statistical learners an individual differences approach
633,4ab74c9a-d307-4441-ae20-e3cbedaaca79,"['0508', '0604', '0501']",European Commission,Digital Wellbeing in a Culture of Ubiquitous Connectivity Towards a Dynamic Pathway Model
634,88ddb640-cca4-49f6-8ae8-150821401ac3,['0103'],Flemish Government,Cosmology and fundamental physics with gravitational wave observations
635,a009c333-c57f-4498-b72e-87b467acda41,['0301'],Flemish Government,Origin and molecular drivers of T cell and dendritic cell development in the human thymus 
636,8a76f697-c008-4021-8e88-1e79df7898b2,['0106'],Research Foundation Flanders,Dissection of the role and regulation of ABCB phosphorylation in root twisting and soil penetration
637,b96b4d55-2c5f-4678-b2de-9f3d98fbba2a,['0104'],Flemish Government,Oxidant Free Gold Mediated C H Bond Functionalisation
638,0fceeb30-f9e4-40a8-a1b0-96c2fa0d78ce,"['0105', '0107']",not specific,An innovative solution to protect Vietnamese coastal riverbanks from floods and erosion
639,ac117a5a-8154-449e-8236-d736cff3bce6,['0201'],not specific,Circul Air Adaptable ventilation concepts for change oriented re construction 
640,053b9ee3-aebc-4173-a8af-49327b7db9ab,"['0401', '0207', '0106']",Research Foundation Flanders,Developing transgene free genome engineered poplars to enabling field applications for the biobased economy 
641,d50f7d7e-d190-4ea3-b0ac-13c6d94e09fb,['0201'],Flemish Government,The circular school ready for 
642,e46b6dbc-2eb5-4ebd-8902-a30dc5051894,"['0103', '0104']",Research Foundation Flanders,Follow the charge using advanced optical and X ray spectroscopy to master charge transfer processes in phosphors
643,c023ae72-8f0e-4709-a759-cebbaaaa09a9,['0106'],Flemish Government,Een kV transmissie Elektronenmicroscoop voor hoge resolutie vaststelling van Dultrastructure van inheems eiwitten cellen en weefsel
644,32c1aed7-09d6-4682-99cf-0481b6a36d33,['0106'],Research Foundation Flanders,IDENTIFICATION OF TISSUE REGENERATION CONTROLLING ERF GRAS HETERODIMERIC TRANSCRIPTION FACTOR COMPLEXES AND THEIR SUBSTRATES
645,d3947a3d-35c6-486c-87ed-add82b685f38,"['0203', '0205']",Flemish Government,Multi scale analysis of textile and derived materials
646,7cef9283-53bc-4899-8a24-232e778fad8c,['0106'],Research Foundation Flanders,ELIXIR Infrastructure for Data and Services to strengthen Life Sciences Research in Flanders
647,969739dc-2944-41ef-b89b-1968a7c0f7b2,"['0205', '0104', '0204', '0103']",Flanders Innovation & Entrepreneurship,ARCLATH II Moonshot Artificial clathrates for safe storage transport and delivery of hydrogen II
648,692db4c9-f940-4953-b62b-afe3c5c78805,"['0301', '0106']",Flemish Government,Targeting the mevalonate pathway to treat inflammatory diseases
649,4344367f-9365-48a8-b750-b68574a8ec96,"['0105', '0302', '0104']",Flemish Government,Investigating the role of Ca Cu Fe K Mg and Zn in resistance towards chemotherapeutic drugs using high precision isotopic analysis via MC ICP MS
650,a179dd12-4f57-4dfe-a5f4-90220aa88927,['0604'],Flemish Government,Metamodels for Systems Engineering to Support Sustainable Building Design 
651,ffa441ea-f87d-4194-8fe9-7ade807692c8,"['0107', '0106']",Flemish Government,Sustainability and governance of socio ecological systems in the st century Examining contemporary pathways leading to a more sustainable and just society 
652,33124adb-f0ea-4f3a-9fb7-088282d0053c,"['0505', '0502']",Flemish Government,The tax treatment of interest and dividends under tax treaties from the perspective of law and economics
653,a617baa1-fcd6-4b30-afa7-6c58ce761bbb,['0208'],Flemish Government,Distributed signal processing algorithms for wireless EEG sensor networks with applications in auditory based brain computer interfaces
654,8fbd0212-dc19-4c0d-908d-581787ca0898,['0603'],Flemish Government,The significance scope and limits of mathematical knowledge
655,58f340f7-8e48-43d4-97ae-2d0193a2faf8,['0503'],Flemish Government,The promotion of a physically active lifestyle through quality Physical Education 
656,2e6d6de3-e7c5-46ac-a72d-f8ace85f1ccd,"['0303', '0102']",Flemish Government,Predictive clustering for structured biomedical data 
657,3d325cbf-ee74-4df4-9169-148892a15ce2,"['0504', '0601']",Flemish Government,Prostitution in Belgium A Historical Geographical AnalysisCentury to the Present 
658,0f878efb-a41c-4faa-96dd-8fce4409efd0,['0501'],Flemish Government,Shared leadership in sport teams
659,a83d05e3-9674-487d-84ae-5eb3a923f2fc,['0201'],Flemish Government,Towards a relational approach of spatial planning social innovation and territorial development
660,bc7de441-b923-45a8-9e66-04e2dc854216,['0103'],Flemish Government,Consistency of de Sitter vacua in string theory
661,0e01cf3f-a376-40e6-85bf-b3bb19a6475d,"['0401', '0104', '0304']",Flemish Government,Food digestion as influenced by food structure the role of pectin food component interactions in plant based food systems
662,426644ca-3ca8-45bc-b706-0b0ae2fc6515,['0505'],not specific,Protecting Victims of Disappearances Committed by Organised Criminal Groups State Responsibility in International Human Rights Law and the Experiences of Human Rights Practitioners in Mexico 
663,365afe42-7a7e-4143-b2ba-72d267c695b0,['0504'],not specific,Soldiering the equipment or equipping the soldier Emergent Forms of Belgian Military Life Innovation Corporality and Technology A Comparative Ethnographic Study of the NATO Frigate Helicopter and the Pathfinder Detachment 
664,cc792a88-9313-46a4-9894-05acaf4ab2a5,['0106'],Flemish Government,Neuromics Support Facility NSF 
665,54c113ec-cd67-4c44-8b83-7fcd262af3d2,['0201'],Flemish Government,Assessing the energy thermal comfort and economic impact of Building Automation and Control Systems BACS Towards a reliable evaluation for new and retrofitted residential buildings
666,33bd5a4a-d044-44c2-bd61-358f81666b89,"['0508', '0603', '0604', '0505', '0601']",Flemish Government,We are all Ayotzinapa The role of Digital Media in the Shaping of Transnational Memories on Disappearance
667,2a221800-66ec-4b95-8ae5-091719ca94ec,"['0106', '0301', '0206', '0207']",Flemish Government,Computationally designed symmetric protein building blocks for synthetic biochemistry
668,70bc0b31-884e-4d11-a895-a151569b1ff2,"['0301', '0304', '0306']",Flemish Government,Contributions of history dependent muscle action to stability and efficiency of whole body human movements
669,eec5bab2-324a-47b3-b724-fbf4a6b45ad9,"['0301', '0306']",Flemish Government,A living tissue bank of patient derived cell lines from high grade brain cancer
670,97ac1b57-1ad0-4557-886d-1285f2645b17,"['0301', '0306']",Flemish Government,Technology enabled resistance exercise interventions in patients with peripheral artery disease investigation of the feasibility and short term clinical effectiveness
671,435f44f9-cee3-4063-a0b6-e1cc0e0a0e43,"['0301', '0306', '0501']",Flemish Government,The many faces of ATP A in regulating the pathophysiology of alpha synuclein
672,b4f4c1a2-be49-46bd-9f88-fdc661250c11,"['0301', '0302']",Flemish Government,Can non invasive brain stimulation combined with oxytocin based pharmacotherapy enhance brain function in autism Investigating the neural and behavioral effects of two promising intervention approaches
673,f75d3c3d-82b2-4f6b-ad35-7d6012de20db,"['0202', '0101', '0102']",Flemish Government,Newton type operator splitting methods for real time optimization of cyberphysical systems
674,7b927018-598e-466b-b609-b7cccc4a4ac3,"['0101', '0103']",Flemish Government,Mass loss in the lives and deaths of massive stars
675,0cc3628a-90c3-4671-a96a-d427cde6691f,['0306'],Research Foundation Flanders,Comprehensive characterization of structural variation andnucleotide modifications in neurodegeneration through longread sequencing and data integration 
676,baab5500-e5a6-4992-a5ad-4a72613889a9,['0602'],Research Foundation Flanders,Al stories interactive narratives for hospitalised children 
677,33ed43a6-49bb-499f-bdc1-723bf372b2d5,['0104'],Research Foundation Flanders,CHIral symmetry breaking from Surface to Bulk a multidisciplinary approach of the crystallization of achiral and chiral molecules CHISUB 
678,29f796db-d995-4392-beea-51723a8dc51d,['0102'],Research Foundation Flanders,Low level object capabilities for formally watertight security 
679,7d1ead49-9899-406d-8a14-96f382b71217,['0102'],Research Foundation Flanders,Actors you can trust a high level programming language abstraction for remote attestation and secure compilation
680,410cd6cc-53e9-4d48-9a30-6afebc9d343c,"['0104', '0204', '0207', '0401']",Research Foundation Flanders,Valorization of airborne ammonia emissions of livestock farming by plasma enabled conversion to ammonium nitrate fertilizer 
681,9f656250-24ac-4cb2-b29c-2d68063fadce,"['0301', '0302', '0303']",Research Foundation Flanders,Stopping the burden of disease caused by onchocerciasis associated epilepsy 
682,3b8cb6c9-c39b-47e8-84fe-458633a6f40e,['0303'],not specific,The impact of intermittent preventive treatment strategies in reducing malaria and improving cognitive ability in school aged children a neglected control domain with an considerable develompent impact 
683,cf5d5eab-aa82-4d01-beef-d1f892960a2e,['0504'],not specific,Energy and water poverty barometer with EU SILC Data 
684,0503ee0d-da26-4895-af33-51729e2303f6,"['0301', '0305', '0306']",Research Foundation Flanders,Cell Death Regulation and Role in Infection and Inflammatory Diseases CD INFLADIS 
685,fd7d321c-d7ee-417a-9813-4fcede1c12c7,"['0601', '0604']",Research Foundation Flanders,Screening multiple identities National subnational and transnational discourses in post war Belgian cinema 
686,3d4d0879-5187-4e7f-ab2f-a24b41c8305e,"['0301', '0302']",Research Foundation Flanders,A multi omics approach to the detection of pathologic genetic and epigenetic lesions in Developmental and Epileptic Encephalopathies
687,7b6df2f9-305a-46e8-bb78-edf8623cba65,['0301'],Flemish Government,Advanced Centre for Advanced Microscopy ACAM 
688,ae028d8c-2010-42e7-b187-39134b466d8a,"['0202', '0203']",not specific,Microwave Microfluidic Technology Development for Life Science Applications
689,0a1e5807-ae3b-4916-8d9e-f2c799305308,"['0301', '0306', '0305']",Research Foundation Flanders,Effect of microbial metabolites in the restoration of gut health after chronodisruption of the circadian clock by high fat diet and jet lag
690,3f931ed7-3ecc-4a8f-a8ca-ececd178700e,"['0201', '0102', '0299']",Research Foundation Flanders,Architecture VR project temporary 
691,416a850f-451a-436d-805b-4253bd67aeb8,['0205'],not specific, D Printing of Monolithic Zirconia Ceramics for Dental Restorations
692,e2e684a7-cb4c-4e9a-abb7-4415627c8cc3,"['0101', '0102', '0202', '0206', '0208', '0203']",Research Foundation Flanders,Supporting Pregnancy Care Based on Heterogeneous and Longitudinal Data Analysis
693,5bd71885-5d1a-4fc0-a669-760a25b2f519,['0602'],Flemish Government,BOF Expatriation allowance VLIR Scientific Chair Breughel 
694,cf94305a-4708-46fd-8e3a-4fbbc2d1fea2,"['0104', '0103', '0205', '0305']",Flemish Government,Graphene Metal Contact Engineering and Graphene Interconnects
695,754fe1fc-d735-4ae4-8a2a-73cd46bcb7fa,"['0101', '0102', '0202', '0206', '0208', '0203']",not specific,In Search of Meaning Thinking Information Visualization within Art History Research
696,9f03808f-39f3-49a1-8e10-084918090e9b,['0106'],Research Foundation Flanders,Identifying compensatory mutations in XDR Mtb strains understanding the dynamics and mechanisms of transmission
697,699f4722-def2-4f30-8ad2-8875c0d9323d,['0508'],European Commission,European Cinema Audiences Entangled Histories and Shared Memories
698,6225d03b-e000-4ba2-abd8-932853c68840,"['0505', '0208']",Research Foundation Flanders,Privacy Rating for Online Games Feasibility of a Rights based Risk Evaluation System PROGRRES 
699,3bbfce47-bf8f-4704-9ad7-7fd7416b01c6,"['0106', '0401']",not specific,SoleDNA Characterising a data poor sole stock using DNA and eDNA
700,7ad55215-a9eb-4ce6-8561-78ace7f98518,"['0104', '0304', '0401']",Research Foundation Flanders,Computational design and engineering of fluid flow in D printed microfluidic lab on chips
701,3b8dc825-d15c-498c-8737-1c8ce57722c7,"['0301', '0106']",Research Foundation Flanders,Heterotypic amyloid interactions as modulators of selective cellular vulnerability
702,82ea3b35-6874-4e86-9363-e7cd707710b4,['0102'],Research Foundation Flanders,A principled approach to cross layer software and hardware design for security
703,7162707d-c6d4-4cc6-9a2f-fe0e8ccbafa6,"['0301', '0106']",Research Foundation Flanders,Bcl IP R channel structural dynamics underlying complex formation function and disease BInamics 
